qseqid_ID,genome_ncbi_acc,conserved_AA_#,qseqid_genome_length,sseqid_genome_length,virus,length,distance
CR10_S3_NODE_1_length_183431_cov_8,MN732883.1,55.047,172707,167922.0,Acinetobacter phage vB_AbaM_Kimel,177,0.99903
CR10_S3_NODE_1_length_183431_cov_8,KJ451625.1,52.008,172707,152778.0,Bacillus phage Bcp1,132,0.999041
CR10_S3_NODE_1_length_183431_cov_8,KU253712.1,54.058,172707,165868.0,Bacillus phage Eldridge,179,0.999042
CR10_S3_NODE_1_length_183431_cov_8,JQ067087.2,37.04,172707,59878.0,Pseudomonas phage PaMx11,80,0.999044
CR10_S3_NODE_1_length_183431_cov_8,MN864865.1,53.985,172707,166330.0,Acinetobacter phage vB_AbaM_PhT2,177,0.999045
CR10_S3_NODE_1_length_183431_cov_8,JN797798.1,51.992,172707,154371.0,Bacillus phage BCU4,134,0.999046
CR10_S3_NODE_1_length_183431_cov_8,MK278860.1,53.985,172707,168223.0,Acinetobacter phage AbTZA1,177,0.99905
CR10_S3_NODE_1_length_183431_cov_8,JN797797.1,51.992,172707,156176.0,Bacillus phage BCP78,134,0.999051
CR10_S3_NODE_1_length_183431_cov_8,MZ130482.1,43.005,172707,99704.0,CrAss-like virus sp.,141,0.999053
CR10_S3_NODE_1_length_183431_cov_8,JX094431.1,52.003,172707,158621.0,Bacillus phage vB_BceM_Bc431v3,133,0.999058
CR10_S3_NODE_1_length_183431_cov_8,MN184887.1,50.042,172707,147321.0,Erwinia phage pEp_SNUABM_01,131,0.999062
CR10_S3_NODE_1_length_183431_cov_8,KM236246.1,51.976,172707,161239.0,Bacillus phage Moonbeam,178,0.999066
CR10_S3_NODE_1_length_183431_cov_8,GU911519.1,52.002,172707,164093.0,Acinetobacter phage Acj61,162,0.999074
CR10_S3_NODE_1_length_183431_cov_8,HM004124.1,52.003,172707,169947.0,Acinetobacter phage Acj9,161,0.999089
CR10_S3_NODE_1_length_183431_cov_8,KR139659.1,45.012,172707,124244.0,Scale drop disease virus,186,0.999091
CR10_S3_NODE_1_length_183431_cov_8,HM114315.1,50.005,172707,159801.0,Acinetobacter phage 133,137,0.999098
CR10_S3_NODE_1_length_183431_cov_8,KP037007.1,50.008,172707,162160.0,Erwinia phage phiEa2809,133,0.999104
CR10_S3_NODE_1_length_183431_cov_8,MN732867.1,47.972,172707,148842.0,Erwinia phage Hena1,134,0.999105
CR10_S3_NODE_1_length_183431_cov_8,MK514282.1,59.08,172707,223950.0,Erwinia phage Derbicus,211,0.999106
CR10_S3_NODE_1_length_183431_cov_8,MG973030.1,50.008,172707,164037.0,Erwinia phage vB_EamM-Bue1,133,0.999109
CR10_S3_NODE_1_length_183431_cov_8,KT224359.1,48.994,172707,162486.0,Bacillus phage TsarBomba,131,0.999123
CR10_S3_NODE_1_length_183431_cov_8,KX078569.1,47.95,172707,163201.0,Morganella phage vB_MmoM_MP1,137,0.999144
CR10_S3_NODE_1_length_183431_cov_8,JX878496.1,46.998,172707,157834.0,Serratia phage phiMAM1,126,0.999147
CR10_S3_NODE_1_length_183431_cov_8,MH929319.1,46.998,172707,159398.0,Serratia phage vB_SmaA_3M,126,0.999151
CR10_S3_NODE_1_length_183431_cov_8,MW544066.1,34.038,172707,70823.0,Salmonella phage vB_SalP_TR2,93,0.999161
CR10_S3_NODE_1_length_183431_cov_8,MT774382.1,37.944,172707,99985.0,crAssphage cr10_1,136,0.999165
CR10_S3_NODE_1_length_183431_cov_8,KY593455.1,47.056,172707,167773.0,Yersinia phage fHe-Yen9-01,136,0.999171
CR10_S3_NODE_1_length_183431_cov_8,KJ025957.1,46.98,172707,167266.0,Serratia phage PS2,135,0.999171
CR10_S3_NODE_1_length_183431_cov_8,KP202158.1,45.968,172707,162101.0,Yersinia phage vB_YenM_TG1,136,0.999176
CR10_S3_NODE_1_length_183431_cov_8,AP014927.1,53.985,172707,222888.0,Ralstonia phage RSF1,177,0.999181
CR10_S3_NODE_1_length_183431_cov_8,HE956709.1,45.968,172707,168809.0,Yersinia phage phiR1-RT,136,0.999192
CR10_S3_NODE_1_length_183431_cov_8,KP007359.1,45.968,172707,170473.0,Escherichia phage vb_EcoM-VR5,136,0.999196
CR10_S3_NODE_1_length_183431_cov_8,AM749441.1,29.0,172707,58663.0,Pseudomonas virus Yua,50,0.999248
CR10_S3_NODE_1_length_183431_cov_8,AE006468.2,621.978,172707,4857450.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,2203,0.999258
CR10_S3_NODE_1_length_183431_cov_8,AP019524.1,49.056,172707,224680.0,Tenacibaculum phage PTm1,168,0.999259
CR10_S3_NODE_1_length_183431_cov_8,JX442241.1,28.032,172707,67170.0,Listeria phage P70,73,0.999299
CR10_S3_NODE_1_length_183431_cov_8,KU935715.1,47.034,172707,234900.0,Acinetobacter phage vB_AbaM_ME3,134,0.999308
CR10_S3_NODE_1_length_183431_cov_8,AB366653.2,45.936,172707,231255.0,Ralstonia phage phiRSL1,132,0.999318
CR10_S3_NODE_1_length_183431_cov_8,AY283928.2,46.041,172707,244834.0,Vibrio phage KVP40,103,0.999338
CR10_S3_NODE_1_length_183431_cov_8,KC131129.1,46.041,172707,246964.0,Vibrio phage VH7D,103,0.999342
CR10_S3_NODE_1_length_183431_cov_8,KP671755.1,42.951,172707,248088.0,Vibrio phage ValKK3,103,0.999388
CR10_S3_NODE_1_length_183431_cov_8,KY448244.1,43.956,172707,259700.0,Erwinia phage vB_EamM_Yoloswag,148,0.99939
CR10_S3_NODE_1_length_183431_cov_8,MK295203.1,33.022,172707,155101.0,Escherichia phage vB_EcoM_005,79,0.999396
CR10_S3_NODE_1_length_183431_cov_8,JX128257.1,33.019,172707,157308.0,Escherichia phage ECML-4,89,0.9994
CR10_S3_NODE_1_length_183431_cov_8,KJ174317.1,32.04,172707,152460.0,Salmonella phage vB-SalM-SJ2,89,0.999409
CR10_S3_NODE_1_length_183431_cov_8,EU100884.1,25.02,172707,83319.0,Thermus phage P74-26,60,0.999414
CR10_S3_NODE_1_length_183431_cov_8,MH333064.1,33.034,172707,166130.0,Klebsiella phage Mineola,83,0.999415
CR10_S3_NODE_1_length_183431_cov_8,KT239446.1,33.034,172707,166313.0,Klebsiella phage JD18,83,0.999415
CR10_S3_NODE_1_length_183431_cov_8,FQ312032.1,32.04,172707,157061.0,Kuttervirus ViI,89,0.999417
CR10_S3_NODE_1_length_183431_cov_8,MG428990.1,32.04,172707,157281.0,Klebsiella phage Menlow,89,0.999417
CR10_S3_NODE_1_length_183431_cov_8,KY787213.1,32.04,172707,157665.0,Salmonella phage BSP101,89,0.999418
CR10_S3_NODE_1_length_183431_cov_8,HQ829472.1,33.022,172707,168066.0,Escherichia phage Bp7,79,0.999419
CR10_S3_NODE_1_length_183431_cov_8,FJ373894.1,32.04,172707,158006.0,Shigella phage Ag3,89,0.999419
CR10_S3_NODE_1_length_183431_cov_8,KU878969.1,33.022,172707,168929.0,Escherichia phage MX01,79,0.99942
CR10_S3_NODE_1_length_183431_cov_8,MK234886.1,33.022,172707,169215.0,Escherichia phage AnYang,79,0.999421
CR10_S3_NODE_1_length_183431_cov_8,KU878968.1,33.022,172707,169936.0,Escherichia phage WG01,79,0.999422
CR10_S3_NODE_1_length_183431_cov_8,KT176190.1,33.022,172707,170527.0,Escherichia phage QL01,79,0.999423
CR10_S3_NODE_1_length_183431_cov_8,LC373201.2,32.04,172707,160766.0,Enterobacter phage EspM4VN,89,0.999424
CR10_S3_NODE_1_length_183431_cov_8,HM071924.1,33.022,172707,172253.0,Escherichia phage IME08,79,0.999426
CR10_S3_NODE_1_length_183431_cov_8,MH051917.1,33.022,172707,172379.0,Enterobacteria phage vB_EcoM_IME341,79,0.999426
CR10_S3_NODE_1_length_183431_cov_8,MK373783.1,30.972,172707,158607.0,Escherichia phage vB_EcoM_KWBSE43-6,89,0.999439
CR10_S3_NODE_1_length_183431_cov_8,AB797215.1,30.972,172707,159991.0,Taipeivirus 0507KN21,89,0.999441
CR10_S3_NODE_1_length_183431_cov_8,KP007362.1,30.981,172707,171541.0,Escherichia phage vB_EcoM_VR26,69,0.99946
CR10_S3_NODE_1_length_183431_cov_8,MT234342.1,28.985,172707,151073.0,Agrobacterium phage OLIVR5,85,0.999463
CR10_S3_NODE_1_length_183431_cov_8,KU160651.1,18.988,172707,49419.0,Arthrobacter phage Jawnski,47,0.999487
CR10_S3_NODE_1_length_183431_cov_8,KT365401.1,18.988,172707,49879.0,Arthrobacter phage Brent,47,0.999488
CR10_S3_NODE_1_length_183431_cov_8,JQ513383.1,42.966,172707,345809.0,Klebsiella phage vB_KleM_RaK2,93,0.999503
CR10_S3_NODE_1_length_183431_cov_8,KC295538.1,41.013,172707,348113.0,Escherichia phage PBECO4,93,0.999528
CR10_S3_NODE_1_length_183431_cov_8,KM507819.1,41.013,172707,348532.0,Escherichia phage 121Q,93,0.999528
CR10_S3_NODE_1_length_183431_cov_8,MF403008.1,48.015,172707,490380.0,Agrobacterium phage Atu_ph07,165,0.999566
CR10_S3_NODE_1_length_183431_cov_8,GU244497.1,48.059,172707,617453.0,Cafeteria roenbergensis virus BV-PW1,187,0.999635
CR10_S3_NODE_2_length_41934_cov_17,MK016490.1,97.026,39876,19679.0,Arthrobacter phage Anjali,206,0.990225
CR10_S3_NODE_2_length_41934_cov_17,GU071104.1,117.04,39876,47536.0,Cyanophage NATL2A-133,190,0.991966
CR10_S3_NODE_2_length_41934_cov_17,GU071100.1,116.09,39876,47055.0,Cyanophage 9515-10a,190,0.991987
CR10_S3_NODE_2_length_41934_cov_17,AY369265.2,114.982,39876,48177.0,Burkholderia phage Bcep1,191,0.992165
CR10_S3_NODE_2_length_41934_cov_17,AP013544.1,102.985,39876,40564.0,uncultured phage_MedDCM-OCT-S45-C18,215,0.992318
CR10_S3_NODE_2_length_41934_cov_17,KC821619.1,97.98,39876,39189.0,Cellulophaga phage phi18:1,213,0.992565
CR10_S3_NODE_2_length_41934_cov_17,KC821617.1,97.096,39876,38776.0,Cellulophaga phage phi17:1,212,0.992593
CR10_S3_NODE_2_length_41934_cov_17,MN812206.1,93.933,39876,38028.0,Flavobacterium phage vB_FspS_filifjonk9-1,213,0.992765
CR10_S3_NODE_2_length_41934_cov_17,MN812227.1,93.933,39876,38501.0,Flavobacterium phage vB_FspS_mymlan6-1,213,0.992809
CR10_S3_NODE_2_length_41934_cov_17,MN812224.1,93.933,39876,38527.0,Flavobacterium phage vB_FspS_mumin9-1,213,0.992812
CR10_S3_NODE_2_length_41934_cov_17,MN812207.1,93.933,39876,39262.0,Flavobacterium phage vB_FspS_hattifnatt9-1,213,0.992878
CR10_S3_NODE_2_length_41934_cov_17,MN812229.1,92.02,39876,38134.0,Flavobacterium phage vB_FspS_sniff9-1,215,0.992922
CR10_S3_NODE_2_length_41934_cov_17,MN812231.1,92.02,39876,38214.0,Flavobacterium phage vB_FspS_snork6-1,215,0.99293
CR10_S3_NODE_2_length_41934_cov_17,MN812212.1,92.02,39876,38268.0,Flavobacterium phage vB_FspS_lillamy9-1,215,0.992935
CR10_S3_NODE_2_length_41934_cov_17,MN812219.1,92.02,39876,38385.0,Flavobacterium phage vB_FspS_morran9-1,215,0.992945
CR10_S3_NODE_2_length_41934_cov_17,AY939843.2,99.0,39876,45176.0,Prochlorococcus phage P-SSP7,200,0.993016
CR10_S3_NODE_2_length_41934_cov_17,KR072689.1,81.982,39876,38261.0,Paracoccus phage Shpa,229,0.993705
CR10_S3_NODE_2_length_41934_cov_17,KC821607.1,92.02,39876,57447.0,Cellulophaga phage phi19:1,215,0.994327
CR10_S3_NODE_2_length_41934_cov_17,KC821622.1,106.03,39876,72961.0,Cellulophaga phage phi46:3,230,0.994362
CR10_S3_NODE_2_length_41934_cov_17,MW353181.1,76.923,39876,52849.0,Mycobacterium phage phiT46-1,231,0.995023
CR10_S3_NODE_2_length_41934_cov_17,KF626668.1,76.908,39876,55601.0,Xylella phage Salvo,204,0.995167
CR10_S3_NODE_2_length_41934_cov_17,KC821608.1,92.008,39876,75994.0,Cellulophaga phage phi19:3,212,0.995236
CR10_S3_NODE_2_length_41934_cov_17,JQ267518.1,53.976,39876,43804.0,Enterobacter phage phiKDA1,156,0.99613
CR10_S3_NODE_2_length_41934_cov_17,LR743524.1,56.927,39876,56232.0,Xylella phage Bacata,151,0.996446
CR10_S3_NODE_2_length_41934_cov_17,KX228399.1,47.94,39876,49822.0,Clostridium phage CDKM9,170,0.996793
CR10_S3_NODE_2_length_41934_cov_17,MK778457.1,45.045,39876,49847.0,Escherichia phage vB_EcoS_W011D,143,0.996988
CR10_S3_NODE_2_length_41934_cov_17,BK000583.1,26.013,39876,41724.0,Salmonella phage P22,69,0.998087
CR10_S3_NODE_2_length_41934_cov_17,CP000625.2,28.015,39876,48674.0,Burkholderia phage phi644-2,65,0.998102
CR10_S3_NODE_2_length_41934_cov_17,JN882284.1,58.056,39876,147940.0,Cronobacter phage vB_CsaM_GAP31,236,0.998145
CR10_S3_NODE_2_length_41934_cov_17,GU071095.1,71.06,39876,190789.0,Synechococcus phage S-SM2,187,0.998152
CR10_S3_NODE_2_length_41934_cov_17,KF550303.1,57.112,39876,148567.0,Escherichia phage 4MG,236,0.998182
CR10_S3_NODE_2_length_41934_cov_17,AF447491.1,28.015,39876,53373.0,Burkholderia phage phiE125,65,0.998197
CR10_S3_NODE_2_length_41934_cov_17,AY453853.1,28.015,39876,54865.0,Burkholderia phage phi1026b,65,0.998226
CR10_S3_NODE_2_length_41934_cov_17,LC373201.2,45.936,39876,160766.0,Enterobacter phage EspM4VN,176,0.998626
CR10_S3_NODE_3_length_33126_cov_156,AY986977.1,158.928,31821,55770.0,Xanthomonas phage Xp15,473,0.989113
DHS4_S10_NODE_1_length_42457_cov_5.676711,JX483876.1,418.126,39120,53018.0,Rhizobium phage RHEph04,1306,0.972772
DHS4_S10_NODE_1_length_42457_cov_5.676711,GU967410.1,277.87,39120,48211.0,Lactobacillus phage LBR48,902,0.980909
DHS4_S10_NODE_1_length_42457_cov_5.676711,MG589387.1,199.798,39120,31978.0,Enterobacter phage phiT5282H,566,0.983139
DHS4_S10_NODE_1_length_42457_cov_5.676711,KY271398.1,192.24,39120,33540.0,Klebsiella phage 4LV2017,540,0.984126
DHS4_S10_NODE_1_length_42457_cov_5.676711,MK972712.1,181.896,39120,30164.0,Salmonella phage SI7,572,0.984248
DHS4_S10_NODE_1_length_42457_cov_5.676711,KY398841.1,203.904,39120,44234.0,Escherichia phage vB_EcoS_CEB_EC3a,708,0.985323
DHS4_S10_NODE_1_length_42457_cov_5.676711,JN986845.1,208.152,39120,46054.0,Escherichia phage vB_EcoS_ACG-M12,708,0.985337
DHS4_S10_NODE_1_length_42457_cov_5.676711,KY271397.1,178.1,39120,35100.0,Klebsiella phage 3LV2017,548,0.985602
DHS4_S10_NODE_1_length_42457_cov_5.676711,MK372342.1,200.072,39120,46553.0,Escherichia phage vB_EcoS_IME542,712,0.985988
DHS4_S10_NODE_1_length_42457_cov_5.676711,MK416015.1,173.84,39120,38322.0,Klebsiella phage ST16-OXA48phi5.4,530,0.986531
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN850594.1,168.156,39120,52092.0,Escherichia phage flopper,692,0.988939
DHS4_S10_NODE_1_length_42457_cov_5.676711,EF460875.1,168.156,39120,52975.0,Escherichia phage phiEcoM-GJ1,692,0.989045
DHS4_S10_NODE_1_length_42457_cov_5.676711,MF044458.2,168.156,39120,53092.0,Escherichia phage ST32,692,0.989059
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN045229.1,164.004,39120,52329.0,Escherichia phage Mangalitsa,692,0.98924
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN882550.2,116.032,39120,31118.0,Arawnvirus arawn,392,0.990088
DHS4_S10_NODE_1_length_42457_cov_5.676711,LR596614.1,144.156,39120,48466.0,Escherichia phage vB_Eco_SLUR29,586,0.990125
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN850620.1,144.156,39120,50732.0,Escherichia phage atuna,586,0.990374
DHS4_S10_NODE_1_length_42457_cov_5.676711,LT841304.1,144.156,39120,50865.0,Escherichia phage vB_EcoS_swan01,586,0.990388
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN850596.1,144.156,39120,51012.0,Escherichia phage tonn,586,0.990404
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN850613.1,144.06,39120,51277.0,Escherichia phage tonnikala,588,0.990438
DHS4_S10_NODE_1_length_42457_cov_5.676711,KU984979.1,117.952,39120,38071.0,Propionibacterium phage PFR1,388,0.990832
DHS4_S10_NODE_1_length_42457_cov_5.676711,AB767244.1,122.186,39120,42746.0,Edwardsiella phage MSW-3,398,0.991045
DHS4_S10_NODE_1_length_42457_cov_5.676711,MK962751.1,133.92,39120,51854.0,Shigella phage JK16,540,0.991168
DHS4_S10_NODE_1_length_42457_cov_5.676711,MN850640.1,132.248,39120,50971.0,Escherichia phage herni,542,0.991192
DHS4_S10_NODE_1_length_42457_cov_5.676711,AY369265.2,123.904,39120,48177.0,Burkholderia phage Bcep1,512,0.991484
DHS4_S10_NODE_1_length_42457_cov_5.676711,KC333879.1,114.048,39120,43017.0,Enterobacteria phage phiJLA23,352,0.991669
DHS4_S10_NODE_1_length_42457_cov_5.676711,KJ668713.1,117.92,39120,47112.0,Escherichia phage e4/1c,352,0.991795
DHS4_S10_NODE_1_length_42457_cov_5.676711,KF771239.1,114.048,39120,45746.0,Escherichia phage vB_EcoS_AKS96,352,0.991937
DHS4_S10_NODE_1_length_42457_cov_5.676711,JQ182736.1,114.048,39120,45805.0,Enterobacteria phage vB_EcoS_Rogue1,352,0.991942
DHS4_S10_NODE_1_length_42457_cov_5.676711,MF158039.1,116.16,39120,47647.0,Shigella phage Sf12,352,0.991967
DHS4_S10_NODE_1_length_42457_cov_5.676711,DQ121662.1,114.048,39120,46072.0,Escherichia phage Jk06,352,0.991968
DHS4_S10_NODE_1_length_42457_cov_5.676711,KF771238.1,114.048,39120,46440.0,Escherichia phage vB_EcoS_AHS24,352,0.992002
DHS4_S10_NODE_1_length_42457_cov_5.676711,KF771237.1,114.048,39120,46847.0,Escherichia phage vB_EcoS_AHP42,352,0.99204
DHS4_S10_NODE_1_length_42457_cov_5.676711,KC579452.1,114.048,39120,47285.0,Escherichia phage phiKP26,352,0.99208
DHS4_S10_NODE_1_length_42457_cov_5.676711,KR072689.1,100.084,39120,38261.0,Paracoccus phage Shpa,382,0.99224
DHS4_S10_NODE_1_length_42457_cov_5.676711,KU230356.1,196.224,39120,139100.0,Nodularia phage vB_NpeS-2AV2,584,0.993394
DHS4_S10_NODE_1_length_42457_cov_5.676711,MK605245.1,196.224,39120,145400.0,Nodularia phage vB_NspS-kac68v161,584,0.993619
DHS4_S10_NODE_1_length_42457_cov_5.676711,MK605242.1,195.724,39120,146618.0,Nodularia phage vB_NspS-kac65v151,586,0.993677
DHS4_S10_NODE_1_length_42457_cov_5.676711,EF602154.1,83.884,39120,47382.0,Burkholderia phage BcepNY3,268,0.994182
DHS4_S10_NODE_1_length_42457_cov_5.676711,AY368235.2,83.884,39120,48024.0,Burkholderia phage Bcep43,268,0.994224
DHS4_S10_NODE_1_length_42457_cov_5.676711,AF543311.2,83.884,39120,48247.0,Burkholderia phage Bcep781,268,0.994239
DHS4_S10_NODE_1_length_42457_cov_5.676711,KT825490.1,73.932,39120,47319.0,Escherichia phage C119,202,0.994868
DHS4_S10_NODE_1_length_42457_cov_5.676711,JX316028.1,185.906,39120,243050.0,Erwinia phage phiEaH2,542,0.996047
DHS4_S10_NODE_1_length_42457_cov_5.676711,MH426724.1,183.872,39120,244950.0,Erwinia phage Wellington,544,0.996116
DHS4_S10_NODE_1_length_42457_cov_5.676711,KX397370.1,168.096,39120,241654.0,Erwinia phage Machina,544,0.996408
DHS4_S10_NODE_1_length_42457_cov_5.676711,MH576973.1,62.048,39120,70183.0,Mycobacterium phage Bromden,112,0.996594
DHS4_S10_NODE_1_length_42457_cov_5.676711,GU071086.1,192.208,39120,368454.0,Marseillevirus marseillevirus,586,0.99717
DHS4_S10_NODE_1_length_42457_cov_5.676711,JF411744.1,161.872,39120,330611.0,Paramecium bursaria Chlorella virus 1,536,0.997373
DHS4_S10_NODE_1_length_42457_cov_5.676711,JX997183.1,158.12,39120,348463.0,Paramecium bursaria Chlorella virus NYs1,536,0.997552
DHS4_S10_NODE_1_length_42457_cov_5.676711,DQ491002.1,149.94,39120,368683.0,Paramecium bursaria Chlorella virus NY2A,510,0.997794
DHS4_S10_NODE_1_length_42457_cov_5.676711,KX258185.1,74.04,39120,168272.0,Klebsiella phage vB_KpnM_KpV477,120,0.997858
DHS4_S10_NODE_1_length_42457_cov_5.676711,MH333064.1,72.0,39120,166130.0,Klebsiella phage Mineola,120,0.997895
DHS4_S10_NODE_1_length_42457_cov_5.676711,KT239446.1,72.0,39120,166313.0,Klebsiella phage JD18,120,0.997897
DHS4_S10_NODE_1_length_42457_cov_5.676711,KR269720.1,72.0,39120,168758.0,Klebsiella phage PKO111,120,0.997922
DHS4_S10_NODE_1_length_42457_cov_5.676711,KM236240.1,72.0,39120,170341.0,Citrobacter phage Moon,120,0.997938
DHS4_S10_NODE_1_length_42457_cov_5.676711,KU867307.1,67.99,39120,159878.0,Salmonella phage vB_SnwM_CGG4-1,130,0.99795
DHS4_S10_NODE_1_length_42457_cov_5.676711,MH729874.1,65.968,39120,162630.0,Klebsiella phage KP179,112,0.998038
DHS4_S10_NODE_1_length_42457_cov_5.676711,KJ025957.1,66.002,39120,167266.0,Serratia phage PS2,122,0.998081
DHS4_S10_NODE_1_length_42457_cov_5.676711,KY000080.1,52.03,39120,167034.0,Klebsiella phage KPV15,86,0.998486
DO20_S19_NODE_2_length_37660_cov_18,KC172839.1,560.001,34134,45942.0,Mycobacterium phage BTCU-1,1223,0.95804
DO20_S19_NODE_2_length_37660_cov_18,AP018486.1,556.055,34134,51509.0,Mycobacterium phage PP,1226,0.961044
DO20_S19_NODE_2_length_37660_cov_18,MH669004.1,437.102,34134,50547.0,Streptomyces phage Hank144,837,0.96903
DO20_S19_NODE_2_length_37660_cov_18,MG593801.1,378.984,34134,41872.0,Streptomyces phage Attoomi,1076,0.970083
DO20_S19_NODE_2_length_37660_cov_18,MH834629.1,381.238,34134,43206.0,Arthrobacter phage Yang,1068,0.970424
DO20_S19_NODE_2_length_37660_cov_18,KF024728.1,355.98,34134,48228.0,Mycobacterium phage Muddy,862,0.974067
DO20_S19_NODE_2_length_37660_cov_18,KT004677.1,355.696,34134,49158.0,Mycobacterium phage UnionJack,688,0.974377
DO20_S19_NODE_2_length_37660_cov_18,JX901189.1,349.113,34134,47724.0,Mycobacterium phage FF47,862,0.974411
DO20_S19_NODE_2_length_37660_cov_18,MK494091.1,361.046,34134,50693.0,Mycobacterium phage Scorpia,697,0.974462
DO20_S19_NODE_2_length_37660_cov_18,KT246486.1,355.008,34134,49421.0,Mycobacterium phage Chadwick,688,0.974507
DO20_S19_NODE_2_length_37660_cov_18,JQ684677.1,356.328,34134,50332.0,Mycobacterium phage Tiger,707,0.974688
DO20_S19_NODE_2_length_37660_cov_18,JN083852.1,359.136,34134,51083.0,Mycobacterium phage Benedict,688,0.974714
DO20_S19_NODE_2_length_37660_cov_18,KT438501.2,358.912,34134,51543.0,Mycobacterium phage Theia,701,0.974865
DO20_S19_NODE_2_length_37660_cov_18,JN408459.1,355.696,34134,50965.0,Mycobacterium phage Cuco,688,0.974921
DO20_S19_NODE_2_length_37660_cov_18,KF493882.1,356.328,34134,51319.0,Mycobacterium phage Jovo,707,0.974981
DO20_S19_NODE_2_length_37660_cov_18,MH020239.1,357.072,34134,51594.0,Mycobacterium phage Naca,688,0.975009
DO20_S19_NODE_2_length_37660_cov_18,MN096372.1,354.706,34134,51182.0,Mycobacterium phage Zolita,701,0.975055
DO20_S19_NODE_2_length_37660_cov_18,JF946695.1,358.092,34134,52474.0,Mycobacterium phage SWU1,686,0.975192
DO20_S19_NODE_2_length_37660_cov_18,KF017001.1,350.672,34134,50690.0,Mycobacterium phage LittleCherry,707,0.975195
DO20_S19_NODE_2_length_37660_cov_18,KT206225.1,348.264,34134,50418.0,Mycobacterium phage Phlei,691,0.975286
DO20_S19_NODE_2_length_37660_cov_18,JF937094.1,349.323,34134,51889.0,Mycobacterium phage Hammer,689,0.975635
DO20_S19_NODE_2_length_37660_cov_18,KF560334.1,350.012,34134,52122.0,Mycobacterium phage Zaka,689,0.975653
DO20_S19_NODE_2_length_37660_cov_18,JF704097.1,350.012,34134,52213.0,Mycobacterium phage Gladiator,689,0.975679
DO20_S19_NODE_2_length_37660_cov_18,KF560332.1,350.701,34134,52873.0,Mycobacterium phage CloudWang3,689,0.975816
DO20_S19_NODE_2_length_37660_cov_18,MG099945.1,350.701,34134,52879.0,Mycobacterium phage Koko,689,0.975817
DO20_S19_NODE_2_length_37660_cov_18,MK061413.1,321.858,34134,45803.0,Arthrobacter phage Liebe,831,0.975842
DO20_S19_NODE_2_length_37660_cov_18,KU998249.1,344.0,34134,52924.0,Gordonia phage Soups,688,0.976292
DO20_S19_NODE_2_length_37660_cov_18,KX557284.1,341.936,34134,52738.0,Gordonia phage Strosahl,688,0.976383
DO20_S19_NODE_2_length_37660_cov_18,MH001454.1,341.744,34134,52856.0,Gordonia phage Waits,689,0.976429
DO20_S19_NODE_2_length_37660_cov_18,JX307704.1,304.037,34134,50645.0,Mycobacterium phage Goose,794,0.978483
DO20_S19_NODE_2_length_37660_cov_18,JQ512844.1,301.836,34134,51094.0,Mycobacterium phage Twister,794,0.978751
DO20_S19_NODE_2_length_37660_cov_18,MH834610.1,271.14,34134,42577.0,Arthrobacter phage DrManhattan,664,0.978793
DO20_S19_NODE_2_length_37660_cov_18,MF919498.1,302.851,34134,51575.0,Mycobacterium phage Cindaradix,753,0.978799
DO20_S19_NODE_2_length_37660_cov_18,KF841475.1,279.076,34134,51236.0,Mycobacterium phage BellusTerra,628,0.980386
DO20_S19_NODE_2_length_37660_cov_18,MT711979.1,271.033,34134,48829.0,Streptomyces phage Endor2,651,0.980399
DO20_S19_NODE_2_length_37660_cov_18,KT186228.1,271.095,34134,49452.0,Streptomyces phage Amela,651,0.98054
DO20_S19_NODE_2_length_37660_cov_18,HM755814.1,265.251,34134,48491.0,Mycobacterium phage Wonder,675,0.980738
DO20_S19_NODE_2_length_37660_cov_18,AY129332.2,265.251,34134,50913.0,Mycobacterium phage Bxz2,675,0.981287
DO20_S19_NODE_2_length_37660_cov_18,MH536812.1,253.24,34134,52195.0,Gordonia phage Apricot,649,0.982399
DO20_S19_NODE_2_length_37660_cov_18,KY006473.1,213.014,34134,47079.0,Mycobacterium phage LeoAvram,494,0.984263
DO20_S19_NODE_2_length_37660_cov_18,MH271320.1,211.103,34134,47921.0,Microbacterium phage Zeta1847,557,0.984564
DO20_S19_NODE_2_length_37660_cov_18,MT701598.1,208.165,34134,48481.0,Streptomyces phage Sitrop,527,0.984882
DO20_S19_NODE_2_length_37660_cov_18,MT310879.1,205.83,34134,47895.0,Mycobacterium phage MA5,531,0.984945
DO20_S19_NODE_2_length_37660_cov_18,MK494117.1,214.062,34134,51300.0,Mycobacterium phage Miramae,511,0.984967
DO20_S19_NODE_2_length_37660_cov_18,JF704111.1,205.005,34134,47780.0,Mycobacterium phage Rockstar,531,0.984984
DO20_S19_NODE_2_length_37660_cov_18,JQ896627.1,213.014,34134,51440.0,Mycobacterium phage ICleared,494,0.985065
DO20_S19_NODE_2_length_37660_cov_18,JX307702.1,212.958,34134,51500.0,Mycobacterium phage Arturo,494,0.985079
DO20_S19_NODE_2_length_37660_cov_18,KY204245.1,211.998,34134,51131.0,Mycobacterium phage Camperdownii,494,0.985082
