qseqid_ID,genome_ncbi_acc,conserved_AA_#,qseqid_genome_length,sseqid_genome_length,virus,length,distance
DU4_S6_NODE_13_length_19923_cov_18.191928,KU886225.1,55.986,18819,273501.0,Erwinia phage vB_EamM_Deimos-Minion,129,0.998851
DU4_S6_NODE_14_length_17568_cov_9.090389,KF977490.1,51.057,15441,56024.0,Rhizobium phage vB_RglS_P106B,183,0.995713
DU4_S6_NODE_14_length_17568_cov_9.090389,DQ535032.1,48.042,15441,79232.0,Lactococcus phage KSY1,157,0.996955
DU4_S6_NODE_14_length_17568_cov_9.090389,KC139518.1,25.01,15441,42215.0,Salmonella phage FSL SP-031,61,0.997397
DU4_S6_NODE_14_length_17568_cov_9.090389,AE006468.2,202.842,15441,4857450.0,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,531,0.99975
DU4_S6_NODE_15_length_15815_cov_6.319609,MK340760.1,70.034,15348,66086.0,Pseudomonas phage vB_PaeM_SCUT-S1,194,0.99484
DU4_S6_NODE_15_length_15815_cov_6.319609,MN131142.1,35.987,15348,65690.0,Pseudomonas phage PA8P1,97,0.997336
DU4_S6_NODE_15_length_15815_cov_6.319609,AB560486.1,35.017,15348,64144.0,Pseudomonas phage KPP12,97,0.997357
DU4_S6_NODE_15_length_15815_cov_6.319609,MF490241.1,35.987,15348,66789.0,Pseudomonas phage vB_PaeM_E215,97,0.997371
DU4_S6_NODE_15_length_15815_cov_6.319609,AP018815.1,35.017,15348,65554.0,Pseudomonas phage PaGU11,97,0.997403
DU4_S6_NODE_15_length_15815_cov_6.319609,MT118289.1,35.017,15348,65629.0,Pseudomonas phage Epa7,97,0.997405
DU4_S6_NODE_15_length_15815_cov_6.319609,MT119374.1,35.017,15348,65852.0,Pseudomonas phage antinowhere,97,0.997413
DU4_S6_NODE_15_length_15815_cov_6.319609,MT491204.1,35.017,15348,65918.0,Pseudomonas phage vB_PaeM_USP_1,97,0.997415
DU4_S6_NODE_15_length_15815_cov_6.319609,MG897799.1,35.017,15348,66095.0,Pseudomonas phage vB_PaeM_LS1,97,0.99742
DU4_S6_NODE_15_length_15815_cov_6.319609,KR054033.1,35.017,15348,66111.0,Pseudomonas phage DL68,97,0.997421
DU4_S6_NODE_15_length_15815_cov_6.319609,KR869157.1,35.017,15348,66158.0,Pseudomonas phage vB_PaeM_CEB_DP1,97,0.997422
DU4_S6_NODE_15_length_15815_cov_6.319609,MF623055.1,35.017,15348,66189.0,Pseudomonas phage BrSP1,97,0.997423
DU4_S6_NODE_15_length_15815_cov_6.319609,FM897211.1,35.017,15348,66235.0,Pseudomonas phage 14-1,97,0.997425
DU4_S6_NODE_15_length_15815_cov_6.319609,MF490240.1,35.017,15348,66291.0,Pseudomonas phage vB_PaeM_E217,97,0.997426
DU4_S6_NODE_15_length_15815_cov_6.319609,MT119377.1,35.017,15348,66295.0,Pseudomonas phage crassa,97,0.997427
DU4_S6_NODE_15_length_15815_cov_6.319609,FM887021.1,35.017,15348,66390.0,Pseudomonas phage SN,97,0.99743
DU4_S6_NODE_15_length_15815_cov_6.319609,MK837009.1,35.017,15348,66657.0,Pseudomonas virus Pa193,97,0.997438
DU4_S6_NODE_15_length_15815_cov_6.319609,KY000082.1,34.047,15348,66182.0,Pseudomonas phage PA5,97,0.997494
DU4_S6_NODE_15_length_15815_cov_6.319609,FM201282.1,34.047,15348,66530.0,Pseudomonas phage LMA2,97,0.997505
DU4_S6_NODE_16_length_14936_cov_14.094892,AY029185.2,152.084,13773,42493.0,Bordetella phage BPP-1,386,0.983782
DU4_S6_NODE_16_length_14936_cov_14.094892,DQ126339.2,62.93,13773,39104.0,Escherichia phage phiV10,203,0.992859
DU4_S6_NODE_16_length_14936_cov_14.094892,AY150271.2,60.9,13773,39672.0,Salmonella phage epsilon15,203,0.993163
DU4_S6_NODE_16_length_14936_cov_14.094892,KU160654.1,77.976,13773,60005.0,Arthrobacter phage Laroye,342,0.993659
DU4_S6_NODE_16_length_14936_cov_14.094892,MF140418.1,77.976,13773,60137.0,Arthrobacter phage LiSara,342,0.99367
DU4_S6_NODE_16_length_14936_cov_14.094892,KU160664.1,76.95,13773,59807.0,Arthrobacter phage Salgado,342,0.993725
DU4_S6_NODE_16_length_14936_cov_14.094892,MF140434.1,76.95,13773,59879.0,Arthrobacter phage Wheelbite,342,0.993731
DU4_S6_NODE_16_length_14936_cov_14.094892,JX145341.1,61.035,13773,48396.0,Clostridium phage phiMMP02,195,0.994109
DU4_S6_NODE_16_length_14936_cov_14.094892,LN681539.1,61.035,13773,49316.0,Clostridium phage phiCD505,195,0.994195
DU4_S6_NODE_16_length_14936_cov_14.094892,KX228399.1,61.035,13773,49822.0,Clostridium phage CDKM9,195,0.994242
DU4_S6_NODE_16_length_14936_cov_14.094892,KX228400.1,61.035,13773,50605.0,Clostridium phage CDKM15,195,0.994312
DU4_S6_NODE_16_length_14936_cov_14.094892,EU719189.1,61.035,13773,50930.0,Clostridioides phage phiCD27,195,0.99434
DU4_S6_NODE_16_length_14936_cov_14.094892,KX237516.1,51.98,13773,47405.0,Klebsiella phage vB_KpnM_KpV52,113,0.994902
DU4_S6_NODE_16_length_14936_cov_14.094892,KC172839.1,45.981,13773,45942.0,Mycobacterium phage BTCU-1,117,0.99538
DU4_S6_NODE_16_length_14936_cov_14.094892,MT310879.1,47.034,13773,47895.0,Mycobacterium phage MA5,117,0.995424
DU4_S6_NODE_16_length_14936_cov_14.094892,AP018486.1,47.034,13773,51509.0,Mycobacterium phage PP,117,0.995677
DU4_S6_NODE_16_length_14936_cov_14.094892,KJ510415.1,45.981,13773,50101.0,Mycobacterium phage Phantastic,117,0.995681
DU4_S6_NODE_16_length_14936_cov_14.094892,MN813697.1,46.02,13773,51483.0,Mycobacterium phage Noelle,118,0.995769
DU4_S6_NODE_16_length_14936_cov_14.094892,MN536026.1,42.952,13773,57567.0,Pseudomonas phage vB_Pae-SS2019XI,118,0.996388
DU4_S6_NODE_16_length_14936_cov_14.094892,MG948468.1,45.03,13773,61437.0,Pantoea phage vB_PagS_Vid5,114,0.996408
DU4_S6_NODE_16_length_14936_cov_14.094892,MF663786.1,61.02,13773,94005.0,Bordetella phage vB_BbrM_PHB04,113,0.996603
DU4_S6_NODE_16_length_14936_cov_14.094892,MG775260.1,42.012,13773,74895.0,Pseudomonas phage Littlefix,108,0.997157
DU4_S6_NODE_16_length_14936_cov_14.094892,KC139520.1,39.962,13773,72098.0,Salmonella phage FSL SP-076,106,0.997208
DU4_S6_NODE_16_length_14936_cov_14.094892,KC139517.1,39.962,13773,72394.0,Salmonella phage FSL SP-058,106,0.997217
DU4_S6_NODE_16_length_14936_cov_14.094892,MG922974.1,37.948,13773,73679.0,Klebsiella phage KP8,106,0.997396
DU4_S6_NODE_16_length_14936_cov_14.094892,KR534323.1,30.02,13773,131903.0,Pseudoalteromonas phage H101,95,0.998764
DU4_S6_NODE_16_length_14936_cov_14.094892,AY283928.2,50.963,13773,244834.0,Vibrio phage KVP40,113,0.998818
DU4_S6_NODE_16_length_14936_cov_14.094892,HQ317393.2,49.946,13773,247511.0,Vibrio phage nt-1,113,0.998853
DU4_S6_NODE_16_length_14936_cov_14.094892,KP671755.1,49.042,13773,248088.0,Vibrio phage ValKK3,113,0.998876
DU4_S6_NODE_16_length_14936_cov_14.094892,KC131129.1,35.964,13773,246964.0,Vibrio phage VH7D,81,0.999172
DU4_S6_NODE_1_length_131420_cov_28.973177,MH651172.1,17916.308,112146,129015.0,Streptomyces phage Comrade,25528,0.554249
DU4_S6_NODE_1_length_131420_cov_28.973177,MH536814.1,17972.11,112146,130473.0,Streptomyces phage Blueeyedbeauty,25830,0.555547
DU4_S6_NODE_1_length_131420_cov_28.973177,MK061412.1,17750.931,112146,128338.0,Streptomyces phage Gilson,25754,0.55712
DU4_S6_NODE_1_length_131420_cov_28.973177,MH536811.1,17467.129,112146,125726.0,Streptomyces phage Annadreamy,24910,0.559415
DU4_S6_NODE_1_length_131420_cov_28.973177,MG757153.1,13050.374,112146,127084.0,Streptomyces phage BillNye,20523,0.672691
DU4_S6_NODE_1_length_131420_cov_28.973177,MF347636.1,8736.252,112146,131086.0,Streptomyces phage NootNoot,17407,0.784496
DU4_S6_NODE_1_length_131420_cov_28.973177,MN096371.1,8706.345,112146,131234.0,Streptomyces phage Braelyn,17346,0.785364
DU4_S6_NODE_1_length_131420_cov_28.973177,MF347637.1,8714.531,112146,133486.0,Streptomyces phage Paradiddles,17352,0.787132
DU4_S6_NODE_1_length_131420_cov_28.973177,MT310865.1,8675.767,112146,132885.0,Streptomyces phage Bmoc,17080,0.787559
DU4_S6_NODE_1_length_131420_cov_28.973177,MK494112.1,8679.084,112146,135653.0,Streptomyces phage EGole,17170,0.789852
DU4_S6_NODE_1_length_131420_cov_28.973177,MF347639.1,8459.013,112146,133710.0,Streptomyces phage Samisti12,16619,0.793562
DU4_S6_NODE_1_length_131420_cov_28.973177,MK977711.1,8417.925,112146,132977.0,Streptomyces phage Evy,16688,0.79395
DU4_S6_NODE_1_length_131420_cov_28.973177,MF347638.1,8404.128,112146,133047.0,Streptomyces phage Peebs,16496,0.794347
DU4_S6_NODE_1_length_131420_cov_28.973177,MF155946.1,8276.224,112146,131976.0,Streptomyces phage Mildred21,16174,0.796588
DU4_S6_NODE_1_length_131420_cov_28.973177,MH727564.1,8210.279,112146,131250.0,Streptomyces phage Yaboi,16158,0.797607
DU4_S6_NODE_1_length_131420_cov_28.973177,MH576968.1,8169.452,112146,133007.0,Streptomyces phage Wollford,16058,0.800057
DU4_S6_NODE_1_length_131420_cov_28.973177,MN444876.1,8135.67,112146,133090.0,Streptomyces phage Daubenski,15782,0.800951
DU4_S6_NODE_1_length_131420_cov_28.973177,KM652554.1,8091.33,112146,133531.0,Streptomyces phage Jay2Jay,15862,0.802391
DU4_S6_NODE_1_length_131420_cov_28.973177,MH576965.1,8035.345,112146,133886.0,Streptomyces phage StarPlatinum,15824,0.804041
DU4_S6_NODE_1_length_131420_cov_28.973177,MH590597.1,7946.44,112146,133195.0,Streptomyces phage LukeCage,15687,0.805664
DU4_S6_NODE_1_length_131420_cov_28.973177,MH590599.1,7794.417,112146,131909.0,Streptomyces phage Karimac,15462,0.808377
DU4_S6_NODE_1_length_131420_cov_28.973177,MF668286.1,3340.476,112146,139262.0,Rhodococcus phage Trina,8559,0.920278
DU4_S6_NODE_1_length_131420_cov_28.973177,KX774321.1,1681.857,112146,134973.0,Rhodococcus phage Weasels2,4160,0.959165
DU4_S6_NODE_1_length_131420_cov_28.973177,MF431616.1,410.811,112146,40907.0,Lentibacter phage vB_LenP_ICBM2,721,0.983895
DU4_S6_NODE_1_length_131420_cov_28.973177,JQ067084.3,355.04,112146,57899.0,Pseudomonas phage PaMx25,634,0.987472
DU4_S6_NODE_1_length_131420_cov_28.973177,KX129925.1,353.772,112146,58566.0,Pseudomonas phage NP1,634,0.987566
DU4_S6_NODE_1_length_131420_cov_28.973177,KC700558.1,309.969,112146,51077.0,Streptomyces phage Zemlya,909,0.988606
DU4_S6_NODE_1_length_131420_cov_28.973177,KT124228.1,308.605,112146,50773.0,Streptomyces phage Danzina,905,0.988635
DU4_S6_NODE_1_length_131420_cov_28.973177,MH171097.1,304.985,112146,51393.0,Streptomyces phage Goby,905,0.988811
DU4_S6_NODE_1_length_131420_cov_28.973177,KX557281.1,316.872,112146,78302.0,Gordonia phage Jumbo,1080,0.990017
DU4_S6_NODE_1_length_131420_cov_28.973177,MK524501.1,263.104,112146,91510.0,Gordonia phage BrutonGaster,602,0.992249
DU4_S6_NODE_1_length_131420_cov_28.973177,KX925554.1,281.189,112146,112523.0,Streptomyces phage BRock,812,0.992491
DU4_S6_NODE_1_length_131420_cov_28.973177,JN412588.1,259.092,112146,157568.0,Mycobacterium phage Dandelion,657,0.994236
DU4_S6_NODE_1_length_131420_cov_28.973177,JN698997.1,204.008,112146,110569.0,Mycobacterium phage Courthouse,510,0.994504
DU4_S6_NODE_1_length_131420_cov_28.973177,MH697579.1,245.934,112146,160330.0,Mycobacterium phage Cane17,631,0.994584
DU4_S6_NODE_1_length_131420_cov_28.973177,AY129337.1,241.08,112146,156102.0,Mycobacterium phage Bxz1,616,0.994608
DU4_S6_NODE_1_length_131420_cov_28.973177,MK620900.1,111.93,112146,18251.0,Streptomyces phage Forthebois,210,0.99485
DU4_S6_NODE_1_length_131420_cov_28.973177,MK305890.1,110.04,112146,18266.0,Streptomyces phage WheeHeim,210,0.994937
DU4_S6_NODE_1_length_131420_cov_28.973177,EF101928.1,332.105,112146,288047.0,Acanthocystis turfacea chlorella virus 1,635,0.995021
DU4_S6_NODE_1_length_131420_cov_28.973177,KC330680.1,133.043,112146,49458.0,Bacillus phage Eoghan,233,0.99506
DU4_S6_NODE_1_length_131420_cov_28.973177,KC330682.1,133.043,112146,49492.0,Bacillus phage Taylor,233,0.995061
DU4_S6_NODE_1_length_131420_cov_28.973177,KU998244.1,166.155,112146,93139.0,Gordonia phage Smoothie,484,0.995144
DU4_S6_NODE_1_length_131420_cov_28.973177,KC691257.1,216.114,112146,154872.0,Mycobacterium phage Astraea,543,0.995144
DU4_S6_NODE_1_length_131420_cov_28.973177,KF669648.1,130.946,112146,50354.0,Bacillus phage Blastoid,233,0.995165
DU4_S6_NODE_1_length_131420_cov_28.973177,KX752698.1,219.912,112146,160985.0,Mycobacterium phage Tonenili,561,0.995169
DU4_S6_NODE_1_length_131420_cov_28.973177,KU998245.1,164.896,112146,93577.0,Gordonia phage OneUp,386,0.995191
DU4_S6_NODE_1_length_131420_cov_28.973177,KC330684.1,127.917,112146,49259.0,Bacillus phage Andromeda,233,0.995245
DU4_S6_NODE_1_length_131420_cov_28.973177,KF669650.1,132.126,112146,56789.0,Clavibacter phage CN1A,366,0.995307
DU4_S6_NODE_1_length_131420_cov_28.973177,KU998253.1,143.228,112146,80650.0,Gordonia phage Orchid,587,0.995543
DU4_S6_NODE_1_length_131420_cov_28.973177,HQ711985.1,122.049,112146,54024.0,Detrevirus PMG1,305,0.995593
DU4_S6_NODE_1_length_131420_cov_28.973177,JF937091.2,136.153,112146,74997.0,Mycobacterium phage Bask21,478,0.995635
DU4_S6_NODE_1_length_131420_cov_28.973177,EU816591.1,136.011,112146,75811.0,Mycobacterium phage Kostya,470,0.995658
DU4_S6_NODE_1_length_131420_cov_28.973177,EU744251.1,107.94,112146,50968.0,Mycobacterium phage Jasper,210,0.99603
DU4_S6_NODE_1_length_131420_cov_28.973177,KU568494.1,105.995,112146,52129.0,Mycobacterium phage Bactobuster,215,0.996129
DU4_S6_NODE_1_length_131420_cov_28.973177,KP273225.1,105.996,112146,52927.0,Mycobacterium phage Sheen,219,0.996147
DU4_S6_NODE_1_length_131420_cov_28.973177,KY092479.1,96.105,112146,37817.0,Streptomyces phage Ididsumtinwong,215,0.996155
DU4_S6_NODE_1_length_131420_cov_28.973177,MK279857.1,105.995,112146,53467.0,Mycobacterium phage IronMan,215,0.99616
DU4_S6_NODE_1_length_131420_cov_28.973177,KY092481.1,96.105,112146,38411.0,Streptomyces phage PapayaSalad,215,0.99617
DU4_S6_NODE_1_length_131420_cov_28.973177,EU744250.1,104.004,112146,52892.0,Mycobacterium phage Pukovnik,214,0.996219
DU4_S6_NODE_1_length_131420_cov_28.973177,JF957060.1,104.091,112146,53278.0,Mycobacterium phage Timshel,221,0.996225
DU4_S6_NODE_1_length_131420_cov_28.973177,KC661275.1,102.985,112146,52617.0,Mycobacterium phage HINdeR,215,0.99625
DU4_S6_NODE_1_length_131420_cov_28.973177,MT553337.1,102.985,112146,53254.0,Mycobacterium phage DroogsArmy,215,0.996264
DU4_S6_NODE_1_length_131420_cov_28.973177,MN703408.1,102.934,112146,53598.0,Mycobacterium phage Phaded,214,0.996274
DU4_S6_NODE_1_length_131420_cov_28.973177,MF185731.1,104.895,112146,58247.0,Arthrobacter phage Molivia,315,0.996306
DU4_S6_NODE_1_length_131420_cov_28.973177,JN020140.1,99.045,112146,50988.0,Mycobacterium phage MrGordon,213,0.996357
DU4_S6_NODE_1_length_131420_cov_28.973177,KU160638.1,103.025,112146,59173.0,Arthrobacter phage Amigo,317,0.996392
DU4_S6_NODE_1_length_131420_cov_28.973177,JN153085.1,98.07,112146,51421.0,Mycobacterium phage Doom,210,0.996403
DU4_S6_NODE_1_length_131420_cov_28.973177,AY500152.1,97.01,112146,51277.0,Mycobacterium phage U2,218,0.996438
DU4_S6_NODE_1_length_131420_cov_28.973177,EU744249.1,97.01,112146,51478.0,Mycobacterium phage Lockley,218,0.996443
DU4_S6_NODE_1_length_131420_cov_28.973177,AP018486.1,97.0,112146,51509.0,Mycobacterium phage PP,200,0.996444
DU4_S6_NODE_1_length_131420_cov_28.973177,JF937103.1,95.97,112146,51426.0,Mycobacterium phage Museum,210,0.99648
DU4_S6_NODE_1_length_131420_cov_28.973177,KP339049.1,149.066,112146,147589.0,Enterococcus phage EFDG1,412,0.996557
DU4_S6_NODE_1_length_131420_cov_28.973177,KU998246.1,116.141,112146,92618.0,Gordonia phage ClubL,336,0.996597
DU4_S6_NODE_1_length_131420_cov_28.973177,KU998247.1,116.141,112146,93843.0,Gordonia phage Bachita,336,0.996617
DU4_S6_NODE_1_length_131420_cov_28.973177,KJ538721.1,98.988,112146,65243.0,Mycobacterium phage MosMoris,219,0.996652
DU4_S6_NODE_1_length_131420_cov_28.973177,JF704100.1,97.893,112146,65100.0,Mycobacterium phage Marvin,219,0.996686
DU4_S6_NODE_1_length_131420_cov_28.973177,JF957057.1,87.958,112146,53171.0,Mycobacterium phage BPBiebs31,199,0.996808
DU4_S6_NODE_1_length_131420_cov_28.973177,MH576973.1,96.103,112146,70183.0,Mycobacterium phage Bromden,289,0.996837
DU4_S6_NODE_1_length_131420_cov_28.973177,MN096379.1,84.912,112146,51631.0,Streptomyces phage Yasdnil,183,0.996889
DU4_S6_NODE_1_length_131420_cov_28.973177,KU935729.1,80.025,112146,43478.0,Mycobacterium phage SkinnyPete,165,0.996915
DU4_S6_NODE_1_length_131420_cov_28.973177,MW435856.1,83.997,112146,51566.0,Streptomyces phage Werner,183,0.996922
DU4_S6_NODE_1_length_131420_cov_28.973177,MF766045.1,83.065,112146,50602.0,Streptomyces phage Daudau,185,0.996938
DU4_S6_NODE_1_length_131420_cov_28.973177,MN062705.1,82.08,112146,50493.0,Streptomyces phage Celia,180,0.996972
DU4_S6_NODE_1_length_131420_cov_28.973177,KX815338.1,81.088,112146,48941.0,Streptomyces phage Joe,181,0.99698
DU4_S6_NODE_1_length_131420_cov_28.973177,MT701594.1,81.951,112146,50834.0,Streptomyces phage Spernnie,177,0.996983
DU4_S6_NODE_1_length_131420_cov_28.973177,MF766044.1,81.066,112146,49372.0,Streptomyces phage Amethyst,177,0.996989
DU4_S6_NODE_1_length_131420_cov_28.973177,KT186228.1,81.088,112146,49452.0,Streptomyces phage Amela,181,0.996989
DU4_S6_NODE_1_length_131420_cov_28.973177,MH669004.1,80.99,112146,50547.0,Streptomyces phage Hank144,178,0.997013
DU4_S6_NODE_1_length_131420_cov_28.973177,KP027201.1,83.082,112146,55832.0,Mycobacterium phage Sbash,183,0.997032
DU4_S6_NODE_1_length_131420_cov_28.973177,MT701597.1,79.92,112146,50272.0,Streptomyces phage Sentinel,180,0.997048
DU4_S6_NODE_1_length_131420_cov_28.973177,MF766046.1,80.004,112146,50483.0,Streptomyces phage Diane,177,0.997048
DU4_S6_NODE_1_length_131420_cov_28.973177,MK392366.1,80.004,112146,50632.0,Streptomyces phage Janus,177,0.997051
DU4_S6_NODE_1_length_131420_cov_28.973177,MF766048.1,79.922,112146,50574.0,Streptomyces phage Tefunt,178,0.997053
DU4_S6_NODE_1_length_131420_cov_28.973177,MH536826.1,80.028,112146,51265.0,Gordonia phage Ruthy,171,0.997062
DU4_S6_NODE_1_length_131420_cov_28.973177,MG593802.1,78.942,112146,49299.0,Streptomyces phage Omar,177,0.997066
DU4_S6_NODE_1_length_131420_cov_28.973177,JN882287.1,141.925,112146,178193.0,Cronobacter phage vB_CsaM_GAP161,444,0.997067
DU4_S6_NODE_1_length_131420_cov_28.973177,MT708548.1,80.004,112146,51956.0,Streptomyces phage Salutena,177,0.997075
DU4_S6_NODE_1_length_131420_cov_28.973177,MK002701.1,82.896,112146,58072.0,Halobacterium phage phiH,314,0.997078
DU4_S6_NODE_1_length_131420_cov_28.973177,MG298964.1,78.011,112146,48803.0,Streptomyces phage Alsaber,181,0.997092
DU4_S6_NODE_1_length_131420_cov_28.973177,MF668271.1,80.951,112146,55765.0,Mycobacterium phage Geralt,169,0.997107
DU4_S6_NODE_1_length_131420_cov_28.973177,KC661278.1,80.951,112146,56279.0,Mycobacterium phage SiSi,169,0.997116
DU4_S6_NODE_1_length_131420_cov_28.973177,AF165214.2,81.018,112146,56426.0,Pseudomonas phage D3,208,0.997116
DU4_S6_NODE_1_length_131420_cov_28.973177,MK524524.1,77.958,112146,50374.0,Streptomyces phage Caelum,183,0.997122
DU4_S6_NODE_1_length_131420_cov_28.973177,MT310863.1,78.07,112146,50643.0,Streptomyces phage Issmi,185,0.997123
DU4_S6_NODE_1_length_131420_cov_28.973177,KM083128.1,83.968,112146,63334.0,Mycobacterium phage Sparky,164,0.997129
DU4_S6_NODE_1_length_131420_cov_28.973177,KY012363.1,80.951,112146,57155.0,Mycobacterium phage Empress,169,0.997131
DU4_S6_NODE_1_length_131420_cov_28.973177,MG770213.1,80.951,112146,57159.0,Mycobacterium phage OldBen,169,0.997131
DU4_S6_NODE_1_length_131420_cov_28.973177,MF668281.1,80.951,112146,57789.0,Mycobacterium phage RitaG,169,0.997142
DU4_S6_NODE_1_length_131420_cov_28.973177,MH651190.1,78.057,112146,52628.0,Streptomyces phage Thestral,177,0.997158
DU4_S6_NODE_1_length_131420_cov_28.973177,MK875792.1,80.951,112146,58758.0,Mycobacterium phage Polka14,169,0.997158
DU4_S6_NODE_1_length_131420_cov_28.973177,MH669005.1,80.951,112146,58962.0,Mycobacterium phage JoeyJr,169,0.997161
DU4_S6_NODE_1_length_131420_cov_28.973177,KM066034.1,79.98,112146,57052.0,Mycobacterium phage Inventum,172,0.997164
DU4_S6_NODE_1_length_131420_cov_28.973177,FJ174690.1,79.98,112146,58471.0,Mycobacterium phage Fruitloop,172,0.997187
DU4_S6_NODE_1_length_131420_cov_28.973177,JF937106.1,88.105,112146,75973.0,Mycobacterium phage SirDuracell,335,0.99719
DU4_S6_NODE_1_length_131420_cov_28.973177,MK305886.1,79.98,112146,58666.0,Mycobacterium phage Poenanya,172,0.997191
DU4_S6_NODE_1_length_131420_cov_28.973177,MN234208.1,76.995,112146,53011.0,Streptomyces phage Alvy,177,0.997203
DU4_S6_NODE_1_length_131420_cov_28.973177,JX411620.1,78.948,112146,58866.0,Mycobacterium phage Dorothy,172,0.99723
DU4_S6_NODE_1_length_131420_cov_28.973177,MH590603.1,90.925,112146,90490.0,Gordonia phage Daredevil,241,0.997308
DU4_S6_NODE_1_length_131420_cov_28.973177,HQ728263.1,84.072,112146,84694.0,Erwinia phage vB_Eam-MM7,248,0.997437
DU4_S6_NODE_1_length_131420_cov_28.973177,EU710883.1,83.913,112146,84576.0,Erwinia phage phiEa21-4,249,0.997441
DU4_S6_NODE_1_length_131420_cov_28.973177,MK620899.1,98.902,112146,122563.0,Gordonia phage GodonK,269,0.997472
DU4_S6_NODE_1_length_131420_cov_28.973177,JN831654.1,64.974,112146,49228.0,Mycobacterium phage Saintus,273,0.997584
DU4_S6_NODE_1_length_131420_cov_28.973177,HM640230.1,51.051,112146,16748.0,Clostridium phage CpV1,119,0.997624
DU4_S6_NODE_1_length_131420_cov_28.973177,JX015524.1,64.974,112146,52494.0,Mycobacterium phage Astro,273,0.997632
DU4_S6_NODE_1_length_131420_cov_28.973177,MG009575.1,71.989,112146,70373.0,Mycobacterium phage Kumao,193,0.997633
DU4_S6_NODE_1_length_131420_cov_28.973177,KF626668.1,65.934,112146,55601.0,Xylella phage Salvo,162,0.997642
DU4_S6_NODE_1_length_131420_cov_28.973177,MN184887.1,101.972,112146,147321.0,Erwinia phage pEp_SNUABM_01,377,0.997642
DU4_S6_NODE_1_length_131420_cov_28.973177,KP143762.1,77.952,112146,87709.0,Salmonella phage Mushroom,232,0.99766
DU4_S6_NODE_1_length_131420_cov_28.973177,LR743524.1,64.95,112146,56232.0,Xylella phage Bacata,150,0.997686
DU4_S6_NODE_1_length_131420_cov_28.973177,KM236239.1,77.08,112146,87999.0,Citrobacter phage Moogle,235,0.997689
DU4_S6_NODE_1_length_131420_cov_28.973177,DQ398043.1,63.042,112146,52047.0,Mycobacterium phage Che12,114,0.997696
DU4_S6_NODE_1_length_131420_cov_28.973177,JF946695.1,63.042,112146,52474.0,Mycobacterium phage SWU1,114,0.997702
DU4_S6_NODE_1_length_131420_cov_28.973177,KT363872.2,77.08,112146,89596.0,Citrobacter phage Mordin,235,0.997708
DU4_S6_NODE_1_length_131420_cov_28.973177,MT658803.1,73.911,112146,82356.0,Mycobacterium phage Reindeer,213,0.99772
DU4_S6_NODE_1_length_131420_cov_28.973177,KT454805.2,77.08,112146,90743.0,Escherichia phage phiSUSP1,235,0.997721
DU4_S6_NODE_1_length_131420_cov_28.973177,KM092515.1,75.02,112146,86252.0,Escherichia phage HY02,242,0.997731
DU4_S6_NODE_1_length_131420_cov_28.973177,KT454806.2,75.924,112146,88698.0,Escherichia phage SUSP2,228,0.997732
DU4_S6_NODE_1_length_131420_cov_28.973177,MH001454.1,60.99,112146,52856.0,Gordonia phage Waits,114,0.997782
DU4_S6_NODE_1_length_131420_cov_28.973177,KF626665.1,61.95,112146,56147.0,Xylella phage Sano,150,0.997791
DU4_S6_NODE_1_length_131420_cov_28.973177,KX557284.1,59.052,112146,52738.0,Gordonia phage Strosahl,114,0.997851
DU4_S6_NODE_1_length_131420_cov_28.973177,KT206225.1,58.026,112146,50418.0,Mycobacterium phage Phlei,114,0.997858
DU4_S6_NODE_1_length_131420_cov_28.973177,KU998249.1,58.026,112146,52924.0,Gordonia phage Soups,114,0.997891
DU4_S6_NODE_1_length_131420_cov_28.973177,KY996523.1,46.02,112146,19089.0,Clostridium phage CPS1,118,0.997896
DU4_S6_NODE_1_length_131420_cov_28.973177,KU873925.1,94.12,112146,158136.0,Pseudomonas phage pf16,260,0.997911
DU4_S6_NODE_1_length_131420_cov_28.973177,JN698994.1,60.021,112146,60588.0,Mycobacterium phage DS6A,117,0.997915
DU4_S6_NODE_1_length_131420_cov_28.973177,MG711516.1,52.938,112146,41297.0,Ralstonia phage RsoP1EGY,153,0.99793
DU4_S6_NODE_1_length_131420_cov_28.973177,GU295964.1,98.154,112146,174436.0,Klebsiella phage KP15,342,0.997945
DU4_S6_NODE_1_length_131420_cov_28.973177,CP038625.1,48.954,112146,33626.0,Arsenophonus nasoniae,199,0.997985
DU4_S6_NODE_1_length_131420_cov_28.973177,KU245542.1,68.93,112146,93191.0,Pseudomonas phage SM1,226,0.997986
DU4_S6_NODE_1_length_131420_cov_28.973177,MG020111.1,52.0,112146,43416.0,Lactobacillus phage Lb,125,0.997994
DU4_S6_NODE_1_length_131420_cov_28.973177,MK310144.1,59.048,112146,71059.0,Mycobacterium phage CicholasNage,122,0.998066
DU4_S6_NODE_1_length_131420_cov_28.973177,KU130129.1,66.045,112146,92816.0,Pseudomonas phage vB_PsyM_KIL4,169,0.998067
DU4_S6_NODE_1_length_131420_cov_28.973177,JN699628.3,60.003,112146,80228.0,Mycobacterium phage Bongo,113,0.998129
DU4_S6_NODE_1_length_131420_cov_28.973177,MN908687.1,79.055,112146,152435.0,Gordonia phage Skog,163,0.998207
DU4_S6_NODE_1_length_131420_cov_28.973177,HQ317393.2,105.835,112146,247511.0,Vibrio phage nt-1,347,0.998234
